时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,雷达开机状态
878.50432,3.000433,0.000452,9143.990408,-89.971963,4.646654,0.016017,-18.016804,-0.288593,-273.722428,0,0,0,0.890079,6,0,0,0,0,0,0,0
878.586815,3.00023,0.000453,9143.990408,-89.971963,4.646412,0.016017,-18.083114,-0.289655,-273.718054,0,0,0,0.890079,6,0,0,0,0,0,0,0
879,2.999211,0.000453,9143.990408,-89.971964,4.646295,0.016017,-18.115061,-0.290167,-273.715941,0,0,0,0.890079,6,0,0,0,0,0,0,0
880,2.996744,0.000454,9143.990408,-89.971839,4.646178,0.016028,-18.147094,-0.290891,-273.713818,0,0,0,0.890079,6,0,0,0,0,0,0,0
880.586815,2.995296,0.000455,9143.990409,-89.971839,4.64618,0.016028,-18.146482,-0.290881,-273.713859,0,0,0,0.890079,6,0,0,0,0,0,0,0
881,2.994277,0.000455,9143.990409,-89.971839,4.645938,0.016028,-18.212789,-0.291944,-273.709454,0,0,0,0.890079,6,0,0,0,0,0,0,0
881.666607,2.992633,0.000456,9143.986007,-89.971782,4.645801,0.012026,-18.240452,-0.219379,-273.544853,0,0,0,0.889552,6,0,0,0,0,0,0,0
882,2.991811,0.000456,9143.985045,-89.971819,4.670248,0.009467,-11.542758,-0.10928,-273.755675,0,0,0,0.889054,6,0,0,0,0,0,0,0
882.586815,2.990365,0.000457,9143.985808,-89.971741,4.672954,0.007653,-10.792685,-0.082602,-273.546849,0,0,0,0.888278,6,0,0,0,0,0,0,0
883,2.989348,0.000458,9143.98624,-89.971705,4.679179,0.006542,-9.08492,-0.059433,-273.467408,0,0,0,0.887819,6,0,0,0,0,0,0,0
884,2.986889,0.000459,9143.98791,-89.971651,4.686787,0.004218,-6.997574,-0.029515,-273.261833,0,0,0,0.886953,6,0,0,0,0,0,0,0
884.138994,2.986547,0.000459,9143.987943,-89.971647,4.685437,0.003997,-7.365785,-0.029442,-273.228046,0,0,0,0.886875,6,0,0,0,0,0,0,0
884.586815,2.985447,0.00046,9143.988024,-89.971643,4.685566,0.003249,-7.328521,-0.023807,-273.156356,0,0,0,0.886639,6,0,0,0,0,0,0,0
885,2.984431,0.00046,9143.988132,-89.971634,4.687737,0.002692,-6.734189,-0.018127,-273.111254,0,0,0,0.886443,6,0,0,0,0,0,0,0
886,2.981975,0.000461,9143.988732,-89.971607,4.691373,0.001778,-5.73843,-0.010201,-273.015209,0,0,0,0.886058,6,0,0,0,0,0,0,0
886.586815,2.980534,0.000462,9143.988994,-89.971603,4.690767,0.001362,-5.903004,-0.008038,-272.966223,0,0,0,0.88591,6,0,0,0,0,0,0,0
886.666607,2.980338,0.000462,9143.988997,-89.971603,4.691887,0.001304,-5.59704,-0.007299,-272.967342,0,0,0,0.885893,6,0,0,0,0,0,0,0
887,2.97952,0.000462,9143.989033,-89.971604,4.691361,0.001099,-5.740426,-0.006311,-272.944932,0,0,0,0.88583,6,0,0,0,0,0,0,0
888,2.977065,0.000464,9143.989157,-89.971604,4.693241,0.001099,-5.226096,-0.005746,-272.902604,0,0,0,0.885659,6,0,0,0,0,0,0,0
888.5043,2.975827,0.000464,9143.989243,-89.971604,4.692849,0.001099,-5.332833,-0.005863,-272.88322,0,0,0,0.885603,6,0,0,0,0,0,0,0
888.586815,2.975624,0.000464,9143.989244,-89.971604,4.693149,0.001099,-5.250988,-0.005773,-272.882293,0,0,0,0.885595,6,0,0,0,0,0,0,0
889,2.97461,0.000465,9143.989266,-89.971604,4.6929,0.001099,-5.318641,-0.005847,-272.869754,0,0,0,0.885558,6,0,0,0,0,0,0,0
890,2.972156,0.000466,9143.98933,-89.971604,4.693685,0.001099,-5.103902,-0.005611,-272.85001,0,0,0,0.885481,6,0,0,0,0,0,0,0
890.586815,2.970716,0.000467,9143.989382,-89.971604,4.693571,0.001099,-5.134983,-0.005646,-272.840201,0,0,0,0.885451,6,0,0,0,0,0,0,0
891,2.969702,0.000467,9143.989396,-89.971604,4.693606,0.001099,-5.125236,-0.005635,-272.834796,0,0,0,0.885433,6,0,0,0,0,0,0,0
891.666607,2.968066,0.000468,9143.989438,-89.971604,4.693546,0.001099,-5.141385,-0.005653,-272.827121,0,0,0,0.885409,6,0,0,0,0,0,0,0
891.83763,2.967646,0.000468,9143.98944,-89.971604,4.693635,0.001099,-5.117052,-0.005626,-272.826056,0,0,0,0.885404,6,0,0,0,0,0,0,0
892,2.967248,0.000469,9143.989442,-89.971604,4.693438,0.001099,-5.170996,-0.005685,-272.823835,0,0,0,0.8854,6,0,0,0,0,0,0,0
892.586815,2.965807,0.000469,9143.989447,-89.971604,4.693424,0.001099,-5.174567,-0.005689,-272.819683,0,0,0,0.885387,6,0,0,0,0,0,0,0
893,2.964794,0.00047,9143.989453,-89.971604,4.693512,0.001099,-5.150615,-0.005663,-272.817624,0,0,0,0.885379,6,0,0,0,0,0,0,0
894,2.96234,0.000471,9143.989481,-89.971604,4.693417,0.001099,-5.176335,-0.005691,-272.812372,0,0,0,0.885363,6,0,0,0,0,0,0,0
894.138994,2.961999,0.000471,9143.989482,-89.971604,4.693395,0.001099,-5.182271,-0.005697,-272.811828,0,0,0,0.885362,6,0,0,0,0,0,0,0
894.586815,2.9609,0.000472,9143.989483,-89.971604,4.693162,0.001099,-5.245852,-0.005767,-272.809314,0,0,0,0.885358,6,0,0,0,0,0,0,0
895,2.959886,0.000472,9143.989484,-89.971604,4.693174,0.001099,-5.242699,-0.005764,-272.808294,0,0,0,0.885354,6,0,0,0,0,0,0,0
896,2.957432,0.000473,9143.989494,-89.971604,4.693039,0.001099,-5.279461,-0.005804,-272.805464,0,0,0,0.885347,6,0,0,0,0,0,0,0
896.586815,2.955992,0.000474,9143.989499,-89.971604,4.69303,0.001099,-5.28175,-0.005807,-272.804605,0,0,0,0.885345,6,0,0,0,0,0,0,0
896.666607,2.955796,0.000474,9143.989499,-89.971604,4.692815,0.001099,-5.340494,-0.005871,-272.803366,0,0,0,0.885344,6,0,0,0,0,0,0,0
897,2.954978,0.000475,9143.989499,-89.971604,4.692673,0.001099,-5.379296,-0.005914,-272.802257,0,0,0,0.885343,6,0,0,0,0,0,0,0
898,2.952524,0.000476,9143.9895,-89.971604,4.692611,0.001099,-5.396288,-0.005933,-272.80099,0,0,0,0.88534,6,0,0,0,0,0,0,0
898.50431,2.951287,0.000476,9143.989502,-89.971604,4.692608,0.001099,-5.39703,-0.005934,-272.800659,0,0,0,0.885339,6,0,0,0,0,0,0,0
898.586815,2.951084,0.000477,9143.989502,-89.971604,4.692377,0.001099,-5.459889,-0.006003,-272.799363,0,0,0,0.885339,6,0,0,0,0,0,0,0
899,2.95007,0.000477,9143.989501,-89.971604,4.692259,0.001099,-5.492046,-0.006038,-272.798517,0,0,0,0.885338,6,0,0,0,0,0,0,0
900,2.947616,0.000478,9143.989502,-89.971604,4.69216,0.001099,-5.519208,-0.006068,-272.797541,0,0,0,0.885337,6,0,0,0,0,0,0,0
900.586815,2.946177,0.000479,9143.989503,-89.971604,4.69216,0.001099,-5.519179,-0.006068,-272.797376,0,0,0,0.885336,6,0,0,0,0,0,0,0
901,2.945163,0.000479,9143.989503,-89.971604,4.691925,0.001099,-5.583196,-0.006138,-272.795973,0,0,0,0.885336,6,0,0,0,0,0,0,0
901.666607,2.943527,0.00048,9143.989502,-89.971604,4.691791,0.001099,-5.619708,-0.006178,-272.795091,0,0,0,0.885336,6,0,0,0,0,0,0,0
901.83767,2.943107,0.00048,9143.989502,-89.971604,4.691699,0.001099,-5.644978,-0.006206,-272.794542,0,0,0,0.885336,6,0,0,0,0,0,0,0
902,2.942709,0.000481,9143.989502,-89.971604,4.691541,0.001099,-5.688149,-0.006254,-272.793624,0,0,0,0.885336,6,0,0,0,0,0,0,0
902.586815,2.941269,0.000481,9143.989501,-89.971604,4.691503,0.001099,-5.698246,-0.006265,-272.79334,0,0,0,0.885335,6,0,0,0,0,0,0,0
903,2.940255,0.000482,9143.989501,-89.971604,4.691468,0.001099,-5.708009,-0.006275,-272.793091,0,0,0,0.885335,6,0,0,0,0,0,0,0
904,2.937801,0.000483,9143.989501,-89.971604,4.691235,0.001099,-5.771576,-0.006345,-272.791668,0,0,0,0.885335,6,0,0,0,0,0,0,0
904.138994,2.93746,0.000483,9143.989501,-89.971604,4.691236,0.001099,-5.771107,-0.006345,-272.79167,0,0,0,0.885335,6,0,0,0,0,0,0,0
904.586815,2.936361,0.000484,9143.9895,-89.971604,4.690997,0.001099,-5.836431,-0.006417,-272.790257,0,0,0,0.885335,6,0,0,0,0,0,0,0
905,2.935347,0.000484,9143.9895,-89.971604,4.69097,0.001099,-5.843856,-0.006425,-272.790078,0,0,0,0.885335,6,0,0,0,0,0,0,0
906,2.932894,0.000486,9143.989499,-89.971604,4.690768,0.001099,-5.898958,-0.006485,-272.788854,0,0,0,0.885335,6,0,0,0,0,0,0,0
906.586815,2.931454,0.000486,9143.989499,-89.971604,4.69077,0.001099,-5.898419,-0.006485,-272.788851,0,0,0,0.885335,6,0,0,0,0,0,0,0
906.666607,2.931258,0.000486,9143.989499,-89.971604,4.690531,0.001099,-5.963652,-0.006557,-272.787431,0,0,0,0.885335,6,0,0,0,0,0,0,0
907,2.93044,0.000487,9143.989499,-89.971604,4.690395,0.001099,-6.000564,-0.006597,-272.786616,0,0,0,0.885334,6,0,0,0,0,0,0,0
908,2.927986,0.000488,9143.989498,-89.971604,4.6903,0.001099,-6.026472,-0.006626,-272.786028,0,0,0,0.885334,6,0,0,0,0,0,0,0
908.50432,2.926748,0.000489,9143.989498,-89.971604,4.690302,0.001099,-6.026009,-0.006625,-272.786032,0,0,0,0.885334,6,0,0,0,0,0,0,0
908.586815,2.926546,0.000489,9143.989498,-89.971604,4.690063,0.001099,-6.091308,-0.006697,-272.784581,0,0,0,0.885334,6,0,0,0,0,0,0,0
909,2.925532,0.000489,9143.989497,-89.971604,4.689947,0.001099,-6.122806,-0.006732,-272.783872,0,0,0,0.885334,6,0,0,0,0,0,0,0
910,2.923078,0.00049,9143.989497,-89.971604,4.689832,0.001099,-6.1543,-0.006766,-272.783156,0,0,0,0.885334,6,0,0,0,0,0,0,0
910.586815,2.921638,0.000491,9143.989496,-89.971604,4.689834,0.001099,-6.153708,-0.006765,-272.783166,0,0,0,0.885334,6,0,0,0,0,0,0,0
911,2.920624,0.000492,9143.989496,-89.971604,4.689594,0.001099,-6.219027,-0.006837,-272.781683,0,0,0,0.885334,6,0,0,0,0,0,0,0
911.666607,2.918989,0.000492,9143.989494,-89.971604,4.689459,0.001099,-6.255893,-0.006878,-272.780838,0,0,0,0.885334,6,0,0,0,0,0,0,0
911.83768,2.918569,0.000493,9143.989494,-89.971604,4.689363,0.001099,-6.282044,-0.006907,-272.780236,0,0,0,0.885334,6,0,0,0,0,0,0,0
912,2.918171,0.000493,9143.989494,-89.971604,4.689206,0.001099,-6.325008,-0.006954,-272.779243,0,0,0,0.885334,6,0,0,0,0,0,0,0
912.586815,2.916731,0.000494,9143.989494,-89.971604,4.689168,0.001099,-6.335219,-0.006965,-272.779005,0,0,0,0.885334,6,0,0,0,0,0,0,0
913,2.915717,0.000494,9143.989494,-89.971604,4.68913,0.001099,-6.345583,-0.006976,-272.778763,0,0,0,0.885334,6,0,0,0,0,0,0,0
914,2.913263,0.000495,9143.989493,-89.971604,4.688895,0.001099,-6.409808,-0.007047,-272.77726,0,0,0,0.885334,6,0,0,0,0,0,0,0
914.138994,2.912922,0.000495,9143.989493,-89.971604,4.688897,0.001099,-6.409225,-0.007046,-272.777274,0,0,0,0.885334,6,0,0,0,0,0,0,0
914.586815,2.911823,0.000496,9143.989492,-89.971604,4.688658,0.001099,-6.474559,-0.007118,-272.77573,0,0,0,0.885334,6,0,0,0,0,0,0,0
915,2.910809,0.000496,9143.989492,-89.971604,4.68863,0.001099,-6.482172,-0.007127,-272.775549,0,0,0,0.885334,6,0,0,0,0,0,0,0
916,2.908355,0.000498,9143.989491,-89.971604,4.688427,0.001099,-6.537584,-0.007188,-272.774226,0,0,0,0.885334,6,0,0,0,0,0,0,0
916.586815,2.906915,0.000498,9143.989491,-89.971604,4.688429,0.001099,-6.536995,-0.007187,-272.77424,0,0,0,0.885334,6,0,0,0,0,0,0,0
916.666607,2.90672,0.000498,9143.989491,-89.971604,4.688189,0.001099,-6.602323,-0.007259,-272.772667,0,0,0,0.885334,6,0,0,0,0,0,0,0
917,2.905901,0.000499,9143.989491,-89.971604,4.688054,0.001099,-6.639189,-0.007299,-272.771772,0,0,0,0.885334,6,0,0,0,0,0,0,0
918,2.903448,0.0005,9143.98949,-89.971604,4.687959,0.001099,-6.665249,-0.007328,-272.771136,0,0,0,0.885334,6,0,0,0,0,0,0,0
918.50429,2.90221,0.000501,9143.98949,-89.971604,4.68796,0.001099,-6.664765,-0.007327,-272.771147,0,0,0,0.885334,6,0,0,0,0,0,0,0
918.586815,2.902008,0.000501,9143.98949,-89.971604,4.687721,0.001099,-6.730086,-0.007399,-272.769544,0,0,0,0.885334,6,0,0,0,0,0,0,0
919,2.900994,0.000501,9143.989489,-89.971604,4.687605,0.001099,-6.76156,-0.007434,-272.768765,0,0,0,0.885334,6,0,0,0,0,0,0,0
920,2.89854,0.000503,9143.989488,-89.971604,4.68749,0.001099,-6.793124,-0.007468,-272.767981,0,0,0,0.885334,6,0,0,0,0,0,0,0
920.586815,2.8971,0.000503,9143.989488,-89.971604,4.687492,0.001099,-6.792522,-0.007468,-272.767996,0,0,0,0.885334,6,0,0,0,0,0,0,0
921,2.896086,0.000504,9143.989488,-89.971604,4.687252,0.001099,-6.857842,-0.00754,-272.766361,0,0,0,0.885334,6,0,0,0,0,0,0,0
921.666607,2.89445,0.000505,9143.989486,-89.971604,4.687117,0.001099,-6.894703,-0.00758,-272.765432,0,0,0,0.885334,6,0,0,0,0,0,0,0
921.83766,2.894031,0.000505,9143.989486,-89.971604,4.687021,0.001099,-6.920861,-0.007609,-272.764769,0,0,0,0.885334,6,0,0,0,0,0,0,0
922,2.893632,0.000505,9143.989486,-89.971604,4.686864,0.001099,-6.963808,-0.007656,-272.763676,0,0,0,0.885334,6,0,0,0,0,0,0,0
922.586815,2.892192,0.000506,9143.989485,-89.971604,4.686827,0.001099,-6.974017,-0.007667,-272.763416,0,0,0,0.885334,6,0,0,0,0,0,0,0
923,2.891179,0.000506,9143.989485,-89.971604,4.686788,0.001099,-6.984389,-0.007679,-272.76315,0,0,0,0.885334,6,0,0,0,0,0,0,0
924,2.888725,0.000507,9143.989484,-89.971604,4.686553,0.001099,-7.048605,-0.007749,-272.761498,0,0,0,0.885334,6,0,0,0,0,0,0,0
924.138994,2.888384,0.000508,9143.989484,-89.971604,4.686555,0.001099,-7.048021,-0.007749,-272.761513,0,0,0,0.885334,6,0,0,0,0,0,0,0
924.586815,2.887285,0.000508,9143.989484,-89.971604,4.686316,0.001099,-7.113332,-0.00782,-272.759818,0,0,0,0.885334,6,0,0,0,0,0,0,0
925,2.886271,0.000509,9143.989483,-89.971604,4.686288,0.001099,-7.120947,-0.007829,-272.759619,0,0,0,0.885334,6,0,0,0,0,0,0,0
926,2.883817,0.00051,9143.989483,-89.971604,4.686085,0.001099,-7.176346,-0.00789,-272.758167,0,0,0,0.885334,6,0,0,0,0,0,0,0
926.586815,2.882377,0.000511,9143.989482,-89.971604,4.686087,0.001099,-7.175757,-0.007889,-272.758183,0,0,0,0.885334,6,0,0,0,0,0,0,0
926.666607,2.882181,0.000511,9143.989482,-89.971604,4.685847,0.001099,-7.241064,-0.007961,-272.756457,0,0,0,0.885334,6,0,0,0,0,0,0,0
927,2.881363,0.000511,9143.989482,-89.971604,4.685712,0.001099,-7.277918,-0.008001,-272.755476,0,0,0,0.885334,6,0,0,0,0,0,0,0
928,2.878909,0.000512,9143.989481,-89.971604,4.685617,0.001099,-7.303972,-0.00803,-272.754779,0,0,0,0.885334,6,0,0,0,0,0,0,0
928.50434,2.877672,0.000513,9143.989481,-89.971604,4.685619,0.001099,-7.303488,-0.00803,-272.754792,0,0,0,0.885334,6,0,0,0,0,0,0,0
928.586815,2.877469,0.000513,9143.989481,-89.971604,4.685379,0.001099,-7.368788,-0.008101,-272.753036,0,0,0,0.885334,6,0,0,0,0,0,0,0
929,2.876456,0.000513,9143.989481,-89.971604,4.685264,0.001099,-7.400254,-0.008136,-272.752184,0,0,0,0.885334,6,0,0,0,0,0,0,0
930,2.874002,0.000515,9143.98948,-89.971604,4.685148,0.001099,-7.431805,-0.008171,-272.751326,0,0,0,0.885334,6,0,0,0,0,0,0,0
930.586815,2.872562,0.000515,9143.98948,-89.971604,4.68515,0.001099,-7.431204,-0.00817,-272.751343,0,0,0,0.885334,6,0,0,0,0,0,0,0
931,2.871548,0.000516,9143.989479,-89.971604,4.684911,0.001099,-7.496502,-0.008242,-272.749556,0,0,0,0.885334,6,0,0,0,0,0,0,0
931.666607,2.869912,0.000517,9143.989478,-89.971604,4.684776,0.001099,-7.533351,-0.008282,-272.748541,0,0,0,0.885334,6,0,0,0,0,0,0,0
931.83764,2.869492,0.000517,9143.989478,-89.971604,4.68468,0.001099,-7.559501,-0.008311,-272.747817,0,0,0,0.885334,6,0,0,0,0,0,0,0
932,2.869094,0.000517,9143.989478,-89.971604,4.684523,0.001099,-7.602433,-0.008358,-272.746624,0,0,0,0.885334,6,0,0,0,0,0,0,0
932.586815,2.867654,0.000518,9143.989477,-89.971604,4.684485,0.001099,-7.612637,-0.008369,-272.746339,0,0,0,0.885334,6,0,0,0,0,0,0,0
933,2.86664,0.000518,9143.989477,-89.971604,4.684447,0.001099,-7.623008,-0.008381,-272.746049,0,0,0,0.885334,6,0,0,0,0,0,0,0
934,2.864186,0.000519,9143.989476,-89.971604,4.684212,0.001099,-7.687202,-0.008451,-272.744248,0,0,0,0.885334,6,0,0,0,0,0,0,0
934.138994,2.863845,0.00052,9143.989476,-89.971604,4.684214,0.001099,-7.686618,-0.008451,-272.744264,0,0,0,0.885334,6,0,0,0,0,0,0,0
934.586815,2.862747,0.00052,9143.989475,-89.971604,4.683975,0.001099,-7.751907,-0.008523,-272.742416,0,0,0,0.885334,6,0,0,0,0,0,0,0
935,2.861733,0.000521,9143.989475,-89.971604,4.683947,0.001099,-7.75952,-0.008531,-272.7422,0,0,0,0.885334,6,0,0,0,0,0,0,0
936,2.859279,0.000522,9143.989474,-89.971604,4.683744,0.001099,-7.8149,-0.008592,-272.740619,0,0,0,0.885334,6,0,0,0,0,0,0,0
936.586815,2.857839,0.000523,9143.989474,-89.971604,4.683746,0.001099,-7.814311,-0.008591,-272.740636,0,0,0,0.885334,6,0,0,0,0,0,0,0
936.666607,2.857643,0.000523,9143.989474,-89.971604,4.683506,0.001099,-7.879596,-0.008663,-272.738757,0,0,0,0.885334,6,0,0,0,0,0,0,0
937,2.856825,0.000523,9143.989474,-89.971604,4.683371,0.001099,-7.916437,-0.008703,-272.73769,0,0,0,0.885334,6,0,0,0,0,0,0,0
938,2.854371,0.000524,9143.989473,-89.971604,4.683276,0.001099,-7.942483,-0.008732,-272.736933,0,0,0,0.885334,6,0,0,0,0,0,0,0
938.50431,2.853134,0.000525,9143.989473,-89.971604,4.683278,0.001099,-7.941999,-0.008731,-272.736947,0,0,0,0.885334,6,0,0,0,0,0,0,0
938.586815,2.852931,0.000525,9143.989473,-89.971604,4.683038,0.001099,-8.007276,-0.008803,-272.735039,0,0,0,0.885334,6,0,0,0,0,0,0,0
939,2.851917,0.000526,9143.989472,-89.971604,4.682923,0.001099,-8.03873,-0.008838,-272.734113,0,0,0,0.885334,6,0,0,0,0,0,0,0
940,2.849463,0.000527,9143.989471,-89.971604,4.682807,0.001099,-8.070273,-0.008872,-272.733182,0,0,0,0.885334,6,0,0,0,0,0,0,0
940.586815,2.848024,0.000527,9143.989471,-89.971604,4.682809,0.001099,-8.069672,-0.008872,-272.7332,0,0,0,0.885334,6,0,0,0,0,0,0,0
941,2.84701,0.000528,9143.989471,-89.971604,4.68257,0.001099,-8.134947,-0.008944,-272.73126,0,0,0,0.885334,6,0,0,0,0,0,0,0
941.666607,2.845374,0.000529,9143.989469,-89.971604,4.682435,0.001099,-8.171784,-0.008984,-272.730159,0,0,0,0.885334,6,0,0,0,0,0,0,0
941.83767,2.844954,0.000529,9143.989469,-89.971604,4.682339,0.001099,-8.197925,-0.009013,-272.729375,0,0,0,0.885334,6,0,0,0,0,0,0,0
942,2.844556,0.000529,9143.989469,-89.971604,4.682182,0.001099,-8.240842,-0.00906,-272.728081,0,0,0,0.885334,6,0,0,0,0,0,0,0
942.586815,2.843116,0.00053,9143.989469,-89.971604,4.682144,0.001099,-8.251045,-0.009071,-272.727773,0,0,0,0.885334,6,0,0,0,0,0,0,0
943,2.842102,0.00053,9143.989469,-89.971604,4.682106,0.001099,-8.26141,-0.009083,-272.727459,0,0,0,0.885334,6,0,0,0,0,0,0,0
944,2.839648,0.000532,9143.989467,-89.971604,4.681871,0.001099,-8.325582,-0.009153,-272.725507,0,0,0,0.885334,6,0,0,0,0,0,0,0
944.138994,2.839307,0.000532,9143.989467,-89.971604,4.681873,0.001099,-8.324998,-0.009153,-272.725525,0,0,0,0.885334,6,0,0,0,0,0,0,0
944.586815,2.838208,0.000532,9143.989467,-89.971604,4.681634,0.001099,-8.390265,-0.009224,-272.723525,0,0,0,0.885334,6,0,0,0,0,0,0,0
945,2.837194,0.000533,9143.989467,-89.971604,4.681606,0.001099,-8.397875,-0.009233,-272.723291,0,0,0,0.885334,6,0,0,0,0,0,0,0
946,2.834741,0.000534,9143.989466,-89.971604,4.681403,0.001099,-8.453236,-0.009294,-272.721581,0,0,0,0.885334,6,0,0,0,0,0,0,0
946.586815,2.833301,0.000535,9143.989466,-89.971604,4.681405,0.001099,-8.452648,-0.009293,-272.721599,0,0,0,0.885334,6,0,0,0,0,0,0,0
946.666607,2.833105,0.000535,9143.989466,-89.971604,4.681166,0.001099,-8.51791,-0.009365,-272.719568,0,0,0,0.885334,6,0,0,0,0,0,0,0
947,2.832287,0.000535,9143.989465,-89.971604,4.681031,0.001099,-8.554739,-0.009405,-272.718416,0,0,0,0.885334,6,0,0,0,0,0,0,0
948,2.829833,0.000536,9143.989464,-89.971604,4.680935,0.001099,-8.580776,-0.009434,-272.717598,0,0,0,0.885334,6,0,0,0,0,0,0,0
948.50433,2.828595,0.000537,9143.989464,-89.971604,4.680937,0.001099,-8.580292,-0.009433,-272.717613,0,0,0,0.885334,6,0,0,0,0,0,0,0
948.586815,2.828393,0.000537,9143.989464,-89.971604,4.680698,0.001099,-8.645546,-0.009505,-272.715552,0,0,0,0.885334,6,0,0,0,0,0,0,0
949,2.827379,0.000538,9143.989464,-89.971604,4.680583,0.001099,-8.676991,-0.009539,-272.714553,0,0,0,0.885334,6,0,0,0,0,0,0,0
950,2.824925,0.000539,9143.989456,-89.931495,4.680221,0.473717,-7.80919,-4.003387,-272.712443,0,0,0,0.885338,6,0,0,0,0,0,0,0
950.586815,2.823485,0.00054,9143.989389,-89.912385,4.680224,0.605674,-7.213969,-4.995663,-272.713297,0,0,0,0.88534,6,0,0,0,0,0,0,0
951,2.822471,0.000541,9143.989298,-89.899513,4.679949,0.66555,-6.961156,-5.464757,-272.71137,0,0,0,0.885342,6,0,0,0,0,0,0,0
951.666607,2.820836,0.000542,9143.989082,-89.876765,4.679826,0.758335,-6.449173,-6.109217,-272.71094,0,0,0,0.885344,6,0,0,0,0,0,0,0
951.83766,2.820416,0.000543,9143.989015,-89.870785,4.679644,0.778185,-6.362005,-6.270879,-272.709454,0,0,0,0.885345,6,0,0,0,0,0,0,0
952,2.820018,0.000543,9143.988946,-89.865122,4.679502,0.792857,-6.296474,-6.391106,-272.708291,0,0,0,0.885345,6,0,0,0,0,0,0,0
952.586815,2.818578,0.000545,9143.988658,-89.844905,4.679503,0.838247,-5.999861,-6.67008,-272.708662,0,0,0,0.885346,6,0,0,0,0,0,0,0
953,2.817564,0.000547,9143.988426,-89.831564,4.679434,0.853817,-5.907718,-6.776941,-272.708263,0,0,0,0.885347,6,0,0,0,0,0,0,0
954,2.81511,0.000552,9143.987805,-89.800411,4.679205,0.863002,-5.885754,-6.878288,-272.706623,0,0,0,0.885348,6,0,0,0,0,0,0,0
954.138994,2.814769,0.000552,9143.987714,-89.796249,4.679212,0.861359,-5.895904,-6.867281,-272.70672,0,0,0,0.885348,6,0,0,0,0,0,0,0
954.586815,2.81367,0.000555,9143.987418,-89.783137,4.678983,0.852585,-5.996871,-6.862127,-272.704765,0,0,0,0.885349,6,0,0,0,0,0,0,0
955,2.812656,0.000558,9143.987143,-89.771425,4.678963,0.840664,-6.082027,-6.794383,-272.704673,0,0,0,0.885349,6,0,0,0,0,0,0,0
956,2.810202,0.000565,9143.986491,-89.744312,4.678793,0.803174,-6.364561,-6.594952,-272.703311,0,0,0,0.88535,6,0,0,0,0,0,0,0
956.586815,2.808762,0.00057,9143.986133,-89.729709,4.67879,0.774102,-6.554064,-6.407646,-272.703362,0,0,0,0.88535,6,0,0,0,0,0,0,0
956.666607,2.808566,0.000571,9143.986086,-89.727821,4.678577,0.769642,-6.624367,-6.418844,-272.701409,0,0,0,0.88535,6,0,0,0,0,0,0,0
957,2.807748,0.000574,9143.985896,-89.720153,4.678429,0.750665,-6.774577,-6.319592,-272.700068,0,0,0,0.88535,6,0,0,0,0,0,0,0
958,2.805294,0.000584,9143.985374,-89.697548,4.678371,0.696654,-7.117992,-5.954806,-272.699616,0,0,0,0.88535,6,0,0,0,0,0,0,0
958.50429,2.804057,0.000589,9143.985142,-89.687162,4.678356,0.668662,-7.28496,-5.755695,-272.699511,0,0,0,0.88535,6,0,0,0,0,0,0,0
958.586815,2.803854,0.00059,9143.985106,-89.685564,4.678139,0.663534,-7.361113,-5.754796,-272.697489,0,0,0,0.88535,6,0,0,0,0,0,0,0
959,2.802841,0.000595,9143.984935,-89.677743,4.678008,0.638565,-7.531052,-5.590418,-272.696287,0,0,0,0.88535,6,0,0,0,0,0,0,0
960,2.800387,0.000607,9143.984569,-89.658621,4.677923,0.589645,-7.814626,-5.228308,-272.695531,0,0,0,0.885351,6,0,0,0,0,0,0,0
960.586815,2.798947,0.000615,9143.984387,-89.648624,4.67791,0.559338,-7.972551,-4.991037,-272.695422,0,0,0,0.885351,6,0,0,0,0,0,0,0
961,2.797933,0.00062,9143.984272,-89.641799,4.677681,0.538797,-8.126922,-4.858235,-272.693273,0,0,0,0.885351,6,0,0,0,0,0,0,0
961.666607,2.796297,0.000629,9143.984105,-89.630955,4.677545,0.511009,-8.29129,-4.648798,-272.691988,0,0,0,0.885351,6,0,0,0,0,0,0,0
961.83765,2.795877,0.000632,9143.984066,-89.628355,4.677462,0.503465,-8.345877,-4.596998,-272.691204,0,0,0,0.885351,6,0,0,0,0,0,0,0
962,2.795479,0.000634,9143.984031,-89.625975,4.677302,0.496492,-8.416132,-4.559492,-272.689677,0,0,0,0.885351,6,0,0,0,0,0,0,0
962.586815,2.794039,0.000642,9143.983913,-89.617569,4.677258,0.470703,-8.54156,-4.346381,-272.689264,0,0,0,0.885351,6,0,0,0,0,0,0,0
963,2.793025,0.000649,9143.983839,-89.611635,4.677227,0.455698,-8.613313,-4.221403,-272.688975,0,0,0,0.885351,6,0,0,0,0,0,0,0
964,2.790571,0.000664,9143.983682,-89.598083,4.677003,0.420458,-8.812634,-3.940321,-272.686822,0,0,0,0.885351,6,0,0,0,0,0,0,0
