时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,侧滑角,法向过载,迎角,燃油消耗,油门位置
367.8,-0.264603,0.056843,9143.985671,92.131326,4.821456,0.015285,29.697349,0.453951,-271.236352,0,-0.000357,0,0.885351,,1.343392,-0.000143,-0.000143,0,0,0,0,0,0,0,0
367.866667,-0.264439,0.056837,9143.985675,92.131326,4.82144,0.015285,29.693098,0.453886,-271.236818,0,-0.000235,0,0.885351,,1.343377,-0.000094,-0.000094,0,0,0,0,0,0,0,0
367.966667,-0.264194,0.056828,9143.985681,92.131326,4.821425,0.015285,29.688797,0.453821,-271.237289,0,-0.000159,0,0.885351,,1.34324,-0.000063,-0.000063,0,0,0,0,0,0,0,0
368.066667,-0.263949,0.056819,9143.985688,92.131382,4.821409,0.015303,29.68449,0.454287,-271.237759,0.000179,-0.000158,0.000562,0.885351,,1.343216,-0.000063,-0.000063,0.000072,-0.000072,0.000056,0.000056,0.000056,0.000056,0.000056,0.000056
368.166667,-0.263704,0.05681,9143.985694,92.131439,4.821385,0.015325,29.677983,0.454851,-271.238471,0.000223,-0.00024,0.000566,0.885351,,1.343193,-0.000096,-0.000096,0.000089,-0.000089,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
368.234007,-0.263539,0.056804,9143.985698,92.131477,4.821361,0.015341,29.671527,0.455237,-271.239176,0.000243,-0.000353,0.000569,0.885351,,1.343289,-0.000141,-0.000141,0.000097,-0.000097,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
368.3,-0.263377,0.056798,9143.985703,92.131515,4.821337,0.015358,29.66507,0.455625,-271.239882,0.000249,-0.00036,0.00057,0.885351,,1.343279,-0.000144,-0.000144,0.0001,-0.0001,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
368.366667,-0.263213,0.056792,9143.985707,92.131553,4.821321,0.015375,29.660768,0.456056,-271.240351,0.000251,-0.000238,0.000571,0.885351,,1.343261,-0.000095,-0.000095,0.0001,-0.0001,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
368.466667,-0.262968,0.056783,9143.985713,92.13161,4.821306,0.015399,29.656502,0.456727,-271.240817,0.000249,-0.000157,0.000571,0.885351,,1.343124,-0.000063,-0.000063,0.000099,-0.000099,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
368.566667,-0.262723,0.056773,9143.98572,92.131667,4.82129,0.015423,29.652191,0.457375,-271.241287,0.000241,-0.000159,0.000571,0.885351,,1.343101,-0.000063,-0.000063,0.000096,-0.000096,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
368.666667,-0.262478,0.056764,9143.985726,92.131724,4.821266,0.015446,29.645683,0.45795,-271.241997,0.000228,-0.00024,0.000571,0.885351,,1.343078,-0.000096,-0.000096,0.000091,-0.000091,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
368.733333,-0.262314,0.056758,9143.98573,92.131762,4.821242,0.015461,29.639228,0.458277,-271.242702,0.000216,-0.000357,0.000571,0.885351,,1.343176,-0.000143,-0.000143,0.000086,-0.000086,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
368.8,-0.262151,0.056752,9143.985735,92.1318,4.821218,0.015474,29.632772,0.458583,-271.243407,0.000205,-0.000357,0.000571,0.885351,,1.343161,-0.000143,-0.000143,0.000082,-0.000082,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
368.866667,-0.261987,0.056746,9143.985739,92.131838,4.821203,0.015487,29.628516,0.458903,-271.243871,0.000195,-0.000235,0.00057,0.885351,,1.343146,-0.000094,-0.000094,0.000078,-0.000078,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
368.966667,-0.261742,0.056737,9143.985745,92.131895,4.821187,0.015506,29.624207,0.459376,-271.244341,0.000182,-0.000159,0.00057,0.885351,,1.343009,-0.000063,-0.000063,0.000073,-0.000073,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
369.066667,-0.261497,0.056728,9143.985752,92.131952,4.821171,0.01552,29.619902,0.459738,-271.244811,0.000145,-0.000158,0.000567,0.885351,,1.342986,-0.000063,-0.000063,0.000058,-0.000058,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
369.166667,-0.261251,0.056719,9143.985758,92.131952,4.821147,0.01552,29.613404,0.459637,-271.24552,0,-0.00024,0,0.885351,,1.342963,-0.000096,-0.000096,0,0,0,0,0,0,0,0
369.234005,-0.261086,0.056713,9143.985762,92.131952,4.821123,0.01552,29.606955,0.459537,-271.246225,0,-0.000353,0,0.885351,,1.343059,-0.000141,-0.000141,0,0,0,0,0,0,0,0
369.3,-0.260925,0.056707,9143.985767,92.131952,4.821099,0.01552,29.600505,0.459437,-271.246929,0,-0.00036,0,0.885351,,1.343048,-0.000144,-0.000144,0,0,0,0,0,0,0,0
369.366667,-0.260761,0.056701,9143.985771,92.131952,4.821084,0.01552,29.59621,0.45937,-271.247397,0,-0.000238,0,0.885351,,1.343031,-0.000095,-0.000095,0,0,0,0,0,0,0,0
369.466667,-0.260516,0.056691,9143.985777,92.131952,4.821068,0.01552,29.591954,0.459304,-271.247862,0,-0.000157,0,0.885351,,1.342894,-0.000063,-0.000063,0,0,0,0,0,0,0,0
369.566667,-0.260271,0.056682,9143.985784,92.131952,4.821052,0.01552,29.587654,0.459237,-271.248331,0,-0.000159,0,0.885351,,1.342871,-0.000063,-0.000063,0,0,0,0,0,0,0,0
369.666667,-0.260025,0.056673,9143.98579,92.131952,4.821028,0.01552,29.581155,0.459136,-271.24904,0,-0.00024,0,0.885351,,1.342848,-0.000096,-0.000096,0,0,0,0,0,0,0,0
369.733333,-0.259862,0.056667,9143.985795,92.131952,4.821004,0.01552,29.574706,0.459036,-271.249743,0,-0.000357,0,0.885351,,1.342946,-0.000143,-0.000143,0,0,0,0,0,0,0,0
369.8,-0.259698,0.056661,9143.985799,92.131952,4.82098,0.01552,29.568255,0.458936,-271.250447,0,-0.000357,0,0.885351,,1.342931,-0.000143,-0.000143,0,0,0,0,0,0,0,0
369.866667,-0.259535,0.056655,9143.985803,92.131952,4.820965,0.01552,29.564005,0.45887,-271.25091,0,-0.000235,0,0.885351,,1.342916,-0.000094,-0.000094,0,0,0,0,0,0,0,0
369.966667,-0.25929,0.056646,9143.98581,92.131952,4.820949,0.01552,29.559704,0.458803,-271.251379,0,-0.000159,0,0.885351,,1.34278,-0.000063,-0.000063,0,0,0,0,0,0,0,0
370.066667,-0.259045,0.056637,9143.985816,92.131952,4.820933,0.01552,29.555404,0.458737,-271.251848,0,-0.000159,0,0.885351,,1.342757,-0.000063,-0.000063,0,0,0,0,0,0,0,0
370.166667,-0.258799,0.056628,9143.985822,92.132006,4.820909,0.015505,29.548914,0.458194,-271.252556,-0.000149,-0.00024,0.000543,0.885351,,1.342734,-0.000096,-0.000096,-0.00006,0.00006,0.000054,0.000054,0.000054,0.000054,0.000054,0.000054
370.234007,-0.258634,0.056621,9143.985827,92.132042,4.820885,0.015491,29.542472,0.457692,-271.253258,-0.000202,-0.000353,0.000538,0.885351,,1.342829,-0.000141,-0.000141,-0.000081,0.000081,0.000054,0.000054,0.000054,0.000054,0.000054,0.000054
370.3,-0.258472,0.056615,9143.985831,92.132078,4.820862,0.015476,29.536029,0.457144,-271.253961,-0.00023,-0.00036,0.000536,0.885351,,1.342819,-0.000144,-0.000144,-0.000092,0.000092,0.000054,0.000054,0.000054,0.000054,0.000054,0.000054
370.366667,-0.258309,0.056609,9143.985835,92.132113,4.820846,0.01546,29.531742,0.456583,-271.254428,-0.000251,-0.000238,0.000533,0.885351,,1.342801,-0.000095,-0.000095,-0.0001,0.0001,0.000053,0.000053,0.000053,0.000053,0.000053,0.000053
370.466667,-0.258064,0.0566,9143.985842,92.132166,4.82083,0.015432,29.5275,0.455719,-271.254892,-0.00027,-0.000157,0.000531,0.885351,,1.342665,-0.000063,-0.000063,-0.000108,0.000108,0.000053,0.000053,0.000053,0.000053,0.000053,0.000053
370.566667,-0.257818,0.056591,9143.985848,92.132219,4.820814,0.015404,29.523214,0.454811,-271.25536,-0.000285,-0.000159,0.000529,0.885351,,1.342642,-0.000063,-0.000063,-0.000114,0.000114,0.000053,0.000053,0.000053,0.000053,0.000053,0.000053
370.666667,-0.257573,0.056582,9143.985854,92.132272,4.82079,0.015375,29.516729,0.453847,-271.256067,-0.000293,-0.00024,0.000528,0.885351,,1.34262,-0.000096,-0.000096,-0.000117,0.000117,0.000053,0.000053,0.000053,0.000053,0.000053,0.000053
370.733333,-0.25741,0.056576,9143.985859,92.132307,4.820766,0.015355,29.51029,0.453166,-271.256769,-0.000296,-0.000357,0.000526,0.885351,,1.342718,-0.000143,-0.000143,-0.000118,0.000118,0.000053,0.000053,0.000053,0.000053,0.000053,0.000053
370.8,-0.257246,0.05657,9143.985863,92.132342,4.820743,0.015335,29.503849,0.452483,-271.25747,-0.000297,-0.000357,0.000525,0.885351,,1.342702,-0.000143,-0.000143,-0.000119,0.000119,0.000053,0.000053,0.000053,0.000053,0.000053,0.000053
370.866667,-0.257083,0.056564,9143.985867,92.132377,4.820727,0.015315,29.499608,0.451832,-271.257933,-0.000298,-0.000235,0.000524,0.885351,,1.342687,-0.000094,-0.000094,-0.000119,0.000119,0.000052,0.000052,0.000052,0.000052,0.000052,0.000052
370.966667,-0.256838,0.056555,9143.985874,92.132429,4.820711,0.015286,29.495322,0.450889,-271.2584,-0.000297,-0.000159,0.000524,0.885351,,1.342551,-0.000063,-0.000063,-0.000119,0.000119,0.000052,0.000052,0.000052,0.000052,0.000052,0.000052
371.066667,-0.256592,0.056545,9143.98588,92.132482,4.820695,0.015258,29.491036,0.450021,-271.258868,-0.000272,-0.000158,0.000525,0.885351,,1.342528,-0.000063,-0.000063,-0.000109,0.000109,0.000053,0.000053,0.000053,0.000053,0.000053,0.000053
371.166667,-0.256347,0.056536,9143.985887,92.132535,4.820671,0.015235,29.484549,0.44924,-271.259574,-0.000231,-0.00024,0.000527,0.885351,,1.342506,-0.000096,-0.000096,-0.000092,0.000092,0.000053,0.000053,0.000053,0.000053,0.000053,0.000053
371.234004,-0.256182,0.05653,9143.985891,92.13257,4.820648,0.015221,29.478107,0.448731,-271.260275,-0.000207,-0.000353,0.000529,0.885351,,1.342601,-0.000141,-0.000141,-0.000083,0.000083,0.000053,0.000053,0.000053,0.000053,0.000053,0.000053
371.3,-0.25602,0.056524,9143.985895,92.132605,4.820624,0.015208,29.471663,0.448254,-271.260976,-0.000195,-0.00036,0.000529,0.885351,,1.342591,-0.000144,-0.000144,-0.000078,0.000078,0.000053,0.000053,0.000053,0.000053,0.000053,0.000053
371.366667,-0.255857,0.056518,9143.9859,92.13264,4.820608,0.015196,29.467375,0.447824,-271.261443,-0.000186,-0.000237,0.000529,0.885351,,1.342573,-0.000095,-0.000095,-0.000074,0.000074,0.000053,0.000053,0.000053,0.000053,0.000053,0.000053
371.466667,-0.255612,0.056509,9143.985906,92.13264,4.820592,0.015196,29.463119,0.44776,-271.261905,0,-0.000157,0,0.885351,,1.342438,-0.000063,-0.000063,0,0,0,0,0,0,0,0
371.566667,-0.255366,0.0565,9143.985912,92.13264,4.820576,0.015196,29.458818,0.447694,-271.262372,0,-0.000159,0,0.885351,,1.342415,-0.000063,-0.000063,0,0,0,0,0,0,0,0
371.666607,-0.255121,0.056491,9143.985919,92.13264,4.820552,0.015196,29.452319,0.447596,-271.263078,0,-0.00024,0,0.885351,,1.342392,-0.000096,-0.000096,0,0,0,0,0,0,0,0
371.733333,-0.254958,0.056485,9143.985923,92.13264,4.820529,0.015196,29.44587,0.447498,-271.263778,0,-0.000356,0,0.885351,,1.34249,-0.000143,-0.000143,0,0,0,0,0,0,0,0
371.8,-0.254794,0.056478,9143.985927,92.13264,4.820505,0.015196,29.439423,0.4474,-271.264478,0,-0.000357,0,0.885351,,1.342475,-0.000143,-0.000143,0,0,0,0,0,0,0,0
371.866667,-0.254631,0.056472,9143.985932,92.13264,4.820489,0.015196,29.435168,0.447335,-271.26494,0,-0.000235,0,0.885351,,1.34246,-0.000094,-0.000094,0,0,0,0,0,0,0,0
371.966667,-0.254385,0.056463,9143.985938,92.13264,4.820473,0.015196,29.430867,0.44727,-271.265407,0,-0.000159,0,0.885351,,1.342324,-0.000063,-0.000063,0,0,0,0,0,0,0,0
372.066667,-0.25414,0.056454,9143.985945,92.13264,4.820458,0.015196,29.426568,0.447204,-271.265873,0,-0.000159,0,0.885351,,1.342301,-0.000063,-0.000063,0,0,0,0,0,0,0,0
372.166667,-0.253895,0.056445,9143.985951,92.13264,4.820434,0.015196,29.42007,0.447105,-271.266578,0,-0.00024,0,0.885351,,1.342279,-0.000096,-0.000096,0,0,0,0,0,0,0,0
372.234006,-0.25373,0.056439,9143.985955,92.13264,4.82041,0.015196,29.413621,0.447007,-271.267278,0,-0.000353,0,0.885351,,1.342374,-0.000141,-0.000141,0,0,0,0,0,0,0,0
372.3,-0.253568,0.056433,9143.98596,92.13264,4.820386,0.015196,29.407171,0.446909,-271.267977,0,-0.00036,0,0.885351,,1.342364,-0.000144,-0.000144,0,0,0,0,0,0,0,0
372.366667,-0.253405,0.056427,9143.985964,92.13264,4.82037,0.015196,29.402876,0.446844,-271.268443,0,-0.000238,0,0.885351,,1.342346,-0.000095,-0.000095,0,0,0,0,0,0,0,0
372.466667,-0.253159,0.056418,9143.98597,92.13264,4.820354,0.015196,29.39862,0.446779,-271.268904,0,-0.000157,0,0.885351,,1.342211,-0.000063,-0.000063,0,0,0,0,0,0,0,0
372.566667,-0.252914,0.056409,9143.985977,92.13264,4.820339,0.015196,29.394319,0.446714,-271.26937,0,-0.000159,0,0.885351,,1.342188,-0.000063,-0.000063,0,0,0,0,0,0,0,0
372.666667,-0.252669,0.056399,9143.985983,92.13264,4.820315,0.015196,29.38782,0.446615,-271.270075,0,-0.00024,0,0.885351,,1.342166,-0.000096,-0.000096,0,0,0,0,0,0,0,0
372.733333,-0.252505,0.056393,9143.985988,92.13264,4.820291,0.015196,29.381372,0.446517,-271.270773,0,-0.000357,0,0.885351,,1.342263,-0.000143,-0.000143,0,0,0,0,0,0,0,0
372.8,-0.252342,0.056387,9143.985992,92.13264,4.820267,0.015196,29.374921,0.446419,-271.271472,0,-0.000357,0,0.885351,,1.342248,-0.000143,-0.000143,0,0,0,0,0,0,0,0
372.866667,-0.252178,0.056381,9143.985996,92.13264,4.820251,0.015196,29.370671,0.446355,-271.271932,0,-0.000235,0,0.885351,,1.342233,-0.000094,-0.000094,0,0,0,0,0,0,0,0
372.966667,-0.251933,0.056372,9143.986003,92.13264,4.820236,0.015196,29.36637,0.446289,-271.272398,0,-0.000159,0,0.885351,,1.342098,-0.000063,-0.000063,0,0,0,0,0,0,0,0
373.066667,-0.251688,0.056363,9143.986009,92.13264,4.82022,0.015196,29.36207,0.446224,-271.272864,0,-0.000159,0,0.885351,,1.342075,-0.000063,-0.000063,0,0,0,0,0,0,0,0
373.166667,-0.251443,0.056354,9143.986016,92.13264,4.820196,0.015196,29.355572,0.446125,-271.273567,0,-0.00024,0,0.885351,,1.342053,-0.000096,-0.000096,0,0,0,0,0,0,0,0
373.234007,-0.251278,0.056348,9143.98602,92.13264,4.820172,0.015196,29.349124,0.446027,-271.274265,0,-0.000353,0,0.885351,,1.342148,-0.000141,-0.000141,0,0,0,0,0,0,0,0
373.3,-0.251116,0.056342,9143.986024,92.13264,4.820148,0.015196,29.342673,0.445929,-271.274963,0,-0.00036,0,0.885351,,1.342138,-0.000144,-0.000144,0,0,0,0,0,0,0,0
373.366667,-0.250952,0.056335,9143.986028,92.13264,4.820132,0.015196,29.338378,0.445864,-271.275427,0,-0.000238,0,0.885351,,1.34212,-0.000095,-0.000095,0,0,0,0,0,0,0,0
373.466667,-0.250707,0.056326,9143.986035,92.13264,4.820117,0.015196,29.334123,0.445799,-271.275888,0,-0.000157,0,0.885351,,1.341985,-0.000063,-0.000063,0,0,0,0,0,0,0,0
373.566667,-0.250462,0.056317,9143.986041,92.13264,4.820101,0.015196,29.329823,0.445734,-271.276353,0,-0.000159,0,0.885351,,1.341963,-0.000063,-0.000063,0,0,0,0,0,0,0,0
373.666667,-0.250217,0.056308,9143.986048,92.13264,4.820077,0.015196,29.323324,0.445635,-271.277055,0,-0.00024,0,0.885351,,1.34194,-0.000096,-0.000096,0,0,0,0,0,0,0,0
373.733333,-0.250053,0.056302,9143.986052,92.13264,4.820053,0.015196,29.316875,0.445537,-271.277753,0,-0.000357,0,0.885351,,1.342038,-0.000143,-0.000143,0,0,0,0,0,0,0,0
373.8,-0.24989,0.056296,9143.986056,92.13264,4.820029,0.015196,29.310425,0.445439,-271.27845,0,-0.000357,0,0.885351,,1.342023,-0.000143,-0.000143,0,0,0,0,0,0,0,0
373.866667,-0.249726,0.05629,9143.986061,92.13264,4.820014,0.015196,29.306174,0.445374,-271.278909,0,-0.000235,0,0.885351,,1.342008,-0.000094,-0.000094,0,0,0,0,0,0,0,0
373.966667,-0.249481,0.056281,9143.986067,92.13264,4.819998,0.015196,29.301873,0.445309,-271.279374,0,-0.000159,0,0.885351,,1.341873,-0.000063,-0.000063,0,0,0,0,0,0,0,0
374.066667,-0.249236,0.056272,9143.986074,92.132696,4.819982,0.015216,29.297566,0.445839,-271.279838,0.000203,-0.000158,0.000561,0.885351,,1.341851,-0.000063,-0.000063,0.000081,-0.000081,0.000056,0.000056,0.000056,0.000056,0.000056,0.000056
374.166667,-0.248991,0.056262,9143.98608,92.132753,4.819958,0.015246,29.291056,0.446597,-271.28054,0.000293,-0.00024,0.000569,0.885351,,1.341828,-0.000096,-0.000096,0.000117,-0.000117,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
374.234005,-0.248826,0.056256,9143.986084,92.132792,4.819934,0.015268,29.284597,0.447164,-271.281236,0.000337,-0.000353,0.000574,0.885351,,1.341923,-0.000141,-0.000141,0.000135,-0.000135,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
374.3,-0.248664,0.05625,9143.986089,92.13283,4.81991,0.015292,29.278137,0.447753,-271.281932,0.000356,-0.00036,0.000576,0.885351,,1.341913,-0.000144,-0.000144,0.000142,-0.000142,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058
374.366667,-0.2485,0.056244,9143.986093,92.132868,4.819895,0.015316,29.273832,0.448403,-271.282396,0.000367,-0.000237,0.000578,0.885351,,1.341895,-0.000095,-0.000095,0.000147,-0.000147,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058
374.466667,-0.248255,0.056235,9143.986099,92.132926,4.819879,0.015354,29.269561,0.449426,-271.282855,0.000372,-0.000157,0.000579,0.885351,,1.341761,-0.000063,-0.000063,0.000149,-0.000149,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058
374.566667,-0.24801,0.056226,9143.986106,92.132984,4.819863,0.01539,29.265245,0.450437,-271.283319,0.000368,-0.000159,0.00058,0.885351,,1.341739,-0.000063,-0.000063,0.000147,-0.000147,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058
374.666667,-0.247765,0.056217,9143.986112,92.133042,4.819839,0.015426,29.25873,0.451379,-271.28402,0.000356,-0.00024,0.00058,0.885351,,1.341716,-0.000096,-0.000096,0.000142,-0.000142,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058
374.733333,-0.247601,0.056211,9143.986117,92.133081,4.819815,0.015449,29.252272,0.451947,-271.284716,0.000343,-0.000357,0.000581,0.885351,,1.341813,-0.000143,-0.000143,0.000137,-0.000137,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058
374.8,-0.247438,0.056205,9143.986121,92.13312,4.819792,0.015471,29.245812,0.452492,-271.285411,0.00033,-0.000357,0.000581,0.885351,,1.341798,-0.000143,-0.000143,0.000132,-0.000132,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058
374.866667,-0.247274,0.056199,9143.986125,92.133159,4.819776,0.015492,29.241553,0.453046,-271.285869,0.000318,-0.000235,0.00058,0.885351,,1.341783,-0.000094,-0.000094,0.000127,-0.000127,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058
374.966667,-0.247029,0.056189,9143.986132,92.133217,4.81976,0.015522,29.237239,0.453864,-271.286333,0.000302,-0.000159,0.00058,0.885351,,1.341649,-0.000063,-0.000063,0.000121,-0.000121,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058
375.066667,-0.246784,0.05618,9143.986138,92.133274,4.819744,0.015549,29.232928,0.454587,-271.286796,0.00027,-0.000158,0.000578,0.885351,,1.341627,-0.000063,-0.000063,0.000108,-0.000108,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058
375.166667,-0.246538,0.056171,9143.986145,92.133332,4.81972,0.015572,29.226421,0.455158,-271.287496,0.00023,-0.00024,0.000576,0.885351,,1.341605,-0.000096,-0.000096,0.000092,-0.000092,0.000058,0.000058,0.000058,0.000058,0.000058,0.000058
375.234005,-0.246373,0.056165,9143.986149,92.133371,4.819696,0.015586,29.219966,0.455454,-271.288191,0.000202,-0.000353,0.000574,0.885351,,1.341699,-0.000141,-0.000141,0.000081,-0.000081,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
375.3,-0.246212,0.056159,9143.986153,92.133408,4.819673,0.015598,29.213511,0.455707,-271.288886,0.000183,-0.00036,0.000573,0.885351,,1.341689,-0.000144,-0.000144,0.000073,-0.000073,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
375.366667,-0.246048,0.056153,9143.986158,92.133447,4.819657,0.015609,29.209212,0.455964,-271.289348,0.000167,-0.000237,0.000572,0.885351,,1.341672,-0.000095,-0.000095,0.000067,-0.000067,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
375.466667,-0.245803,0.056144,9143.986164,92.133504,4.819641,0.015624,29.204951,0.456331,-271.289806,0.000148,-0.000157,0.000571,0.885351,,1.341538,-0.000063,-0.000063,0.000059,-0.000059,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
375.566667,-0.245558,0.056135,9143.98617,92.133561,4.819625,0.015637,29.200646,0.456636,-271.290269,0.000128,-0.000158,0.00057,0.885351,,1.341516,-0.000063,-0.000063,0.000051,-0.000051,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
375.666667,-0.245312,0.056126,9143.986177,92.133561,4.819601,0.015637,29.194147,0.456534,-271.290969,0,-0.00024,0,0.885351,,1.341493,-0.000096,-0.000096,0,0,0,0,0,0,0,0
375.733333,-0.245149,0.056119,9143.986181,92.133561,4.819578,0.015637,29.187698,0.456434,-271.291663,0,-0.000357,0,0.885351,,1.34159,-0.000143,-0.000143,0,0,0,0,0,0,0,0
375.8,-0.244985,0.056113,9143.986186,92.133561,4.819554,0.015637,29.181248,0.456333,-271.292357,0,-0.000357,0,0.885351,,1.341575,-0.000143,-0.000143,0,0,0,0,0,0,0,0
375.866667,-0.244822,0.056107,9143.98619,92.133561,4.819538,0.015637,29.176997,0.456266,-271.292814,0,-0.000235,0,0.885351,,1.34156,-0.000094,-0.000094,0,0,0,0,0,0,0,0
375.966667,-0.244577,0.056098,9143.986196,92.133561,4.819522,0.015637,29.172696,0.456199,-271.293277,0,-0.000159,0,0.885351,,1.341427,-0.000063,-0.000063,0,0,0,0,0,0,0,0
376.066667,-0.244332,0.056089,9143.986203,92.133561,4.819506,0.015637,29.168397,0.456132,-271.293739,0,-0.000158,0,0.885351,,1.341404,-0.000063,-0.000063,0,0,0,0,0,0,0,0
376.166667,-0.244086,0.05608,9143.986209,92.133561,4.819483,0.015637,29.161899,0.45603,-271.294438,0,-0.00024,0,0.885351,,1.341382,-0.000096,-0.000096,0,0,0,0,0,0,0,0
376.234004,-0.243921,0.056074,9143.986214,92.133561,4.819459,0.015637,29.155451,0.455929,-271.295131,0,-0.000353,0,0.885351,,1.341476,-0.000141,-0.000141,0,0,0,0,0,0,0,0
376.3,-0.243759,0.056068,9143.986218,92.133561,4.819435,0.015637,29.149,0.455828,-271.295824,0,-0.00036,0,0.885351,,1.341466,-0.000144,-0.000144,0,0,0,0,0,0,0,0
376.366667,-0.243596,0.056062,9143.986222,92.133561,4.819419,0.015637,29.144706,0.455761,-271.296286,0,-0.000237,0,0.885351,,1.341449,-0.000095,-0.000095,0,0,0,0,0,0,0,0
376.466667,-0.243351,0.056053,9143.986229,92.133561,4.819403,0.015637,29.14045,0.455695,-271.296743,0,-0.000157,0,0.885351,,1.341316,-0.000063,-0.000063,0,0,0,0,0,0,0,0
376.566667,-0.243105,0.056043,9143.986235,92.133561,4.819388,0.015637,29.13615,0.455627,-271.297205,0,-0.000159,0,0.885351,,1.341293,-0.000063,-0.000063,0,0,0,0,0,0,0,0
376.666607,-0.24286,0.056034,9143.986242,92.133561,4.819364,0.015637,29.129651,0.455526,-271.297903,0,-0.00024,0,0.885351,,1.341272,-0.000096,-0.000096,0,0,0,0,0,0,0,0
376.733333,-0.242697,0.056028,9143.986246,92.133561,4.81934,0.015637,29.123202,0.455425,-271.298596,0,-0.000356,0,0.885351,,1.341368,-0.000143,-0.000143,0,0,0,0,0,0,0,0
376.8,-0.242533,0.056022,9143.98625,92.133561,4.819316,0.015637,29.116756,0.455324,-271.299288,0,-0.000356,0,0.885351,,1.341353,-0.000143,-0.000143,0,0,0,0,0,0,0,0
376.866667,-0.24237,0.056016,9143.986255,92.133561,4.8193,0.015637,29.112501,0.455257,-271.299744,0,-0.000235,0,0.885351,,1.341338,-0.000094,-0.000094,0,0,0,0,0,0,0,0
376.966667,-0.242125,0.056007,9143.986261,92.133561,4.819285,0.015637,29.1082,0.45519,-271.300206,0,-0.000159,0,0.885351,,1.341205,-0.000063,-0.000063,0,0,0,0,0,0,0,0
377.066667,-0.241879,0.055998,9143.986268,92.133561,4.819269,0.015637,29.103901,0.455123,-271.300667,0,-0.000158,0,0.885351,,1.341183,-0.000063,-0.000063,0,0,0,0,0,0,0,0
